user_id,movie_id,rating
36,454,3.5
36,213,5.0
36,336,3.5
36,51,4.0
36,427,3.0
36,251,3.0
36,316,4.0
36,209,3.0
36,481,4.0
36,488,4.5
36,144,4.5
36,17,3.5
36,354,4.0
36,112,3.0
36,228,3.5
36,121,4.5
36,438,4.5
36,186,5.0
36,352,4.5
36,189,2.0
36,279,3.5
36,462,2.5
36,331,2.5
36,184,4.5
36,32,4.0
36,204,3.5
36,142,5.0
36,98,4.0
36,496,3.5
36,63,5.0
36,486,5.0
36,435,3.5
36,422,1.5
36,47,2.0
36,340,2.5
36,109,3.5
36,329,3.5
36,328,3.0
36,306,4.5
36,498,3.0
36,11,4.0
36,26,4.0
36,403,4.5
36,171,2.5
36,125,4.5
36,65,3.5
36,290,4.0
36,106,5.0
36,36,4.0
36,425,5.0
36,392,3.0
36,284,3.5
36,107,4.0
36,111,4.0
36,417,4.5
36,446,4.5
36,120,3.5
36,169,4.0
36,397,2.0
36,76,2.5
36,404,5.0
36,2,4.0
36,440,2.5
36,75,5.0
37,277,3.0
37,129,3.0
37,409,3.5
37,90,5.0
37,57,2.0
37,339,4.0
37,444,3.5
37,14,3.0
37,68,4.0
37,8,3.0
37,184,4.0
37,405,4.0
37,404,4.0
37,122,2.5
37,302,4.0
37,166,1.5
37,9,4.5
37,136,1.5
37,27,4.5
37,65,4.0
37,380,2.0
37,216,3.5
37,270,2.5
37,59,4.0
37,382,3.0
37,33,4.5
38,230,5.0
38,399,4.0
38,186,4.0
38,263,3.5
38,304,3.0
38,56,4.5
38,232,4.5
38,258,3.5
38,114,3.5
38,485,5.0
38,315,4.5
38,23,3.0
38,373,5.0
38,402,4.5
38,466,5.0
38,444,4.5
38,338,4.5
38,267,4.5
38,155,4.0
38,235,5.0
38,330,2.5
38,494,5.0
38,16,5.0
38,32,4.5
38,246,3.5
38,434,4.0
38,206,4.5
38,219,5.0
38,352,5.0
38,252,4.0
38,365,3.5
38,228,3.5
38,38,4.5
38,461,2.5
38,42,4.5
38,165,5.0
38,312,5.0
38,76,4.5
38,34,4.0
38,65,3.0
38,141,4.5
38,320,3.0
38,325,3.5
38,300,5.0
38,281,4.5
38,167,3.0
38,196,5.0
38,306,4.0
38,272,4.5
38,151,5.0
38,233,4.0
38,259,3.0
38,310,4.5
38,221,5.0
38,51,5.0
38,407,3.5
38,360,5.0
38,59,5.0
38,437,4.5
38,336,5.0
38,334,3.0
38,450,4.5
38,394,5.0
38,283,5.0
38,370,4.5
38,111,5.0
38,455,5.0
38,117,3.0
38,212,4.5
38,174,4.0
39,205,4.5
39,213,4.5
39,374,4.5
39,49,4.0
39,161,2.0
39,219,4.0
39,341,2.5
39,131,4.0
39,192,3.0
39,489,3.5
39,79,2.5
39,352,5.0
39,473,5.0
39,243,4.0
39,35,2.5
39,47,3.5
39,426,4.0
39,44,3.5
39,48,4.5
39,222,3.0
39,50,2.5
39,382,3.0
39,379,3.5
39,191,4.5
39,416,4.5
39,67,1.0
39,285,4.5
39,31,3.5
39,301,4.5
39,490,4.0
39,288,4.5
39,169,4.5
39,344,3.0
39,63,4.0
39,211,2.0
39,182,2.5
39,448,3.0
39,482,4.5
39,385,4.5
39,217,4.0
39,445,3.5
39,469,3.5
39,370,3.5
39,27,4.5
39,496,4.0
39,148,5.0
39,308,5.0
39,160,4.0
39,181,4.5
39,54,4.0
39,296,3.5
39,260,3.0
39,109,3.5
39,80,4.0
39,337,2.0
39,247,3.0
39,115,1.5
39,434,2.5
39,56,1.5
39,180,3.0
39,433,4.0
39,189,1.5
39,59,5.0
39,391,3.0
39,143,3.0
39,294,3.5
39,116,3.5
39,414,3.5
40,433,4.5
40,288,4.0
40,499,2.0
40,393,5.0
40,420,4.0
40,319,4.5
40,315,4.0
40,346,4.0
40,330,1.5
40,286,1.5
40,14,4.5
40,312,5.0
40,476,4.5
40,337,3.5
40,425,4.0
40,356,5.0
40,137,3.5
40,15,4.0
40,93,5.0
40,140,5.0
40,360,5.0
40,391,3.0
40,159,4.0
40,472,3.0
40,174,2.0
40,180,3.0
40,4,3.5
40,446,4.5
40,74,5.0
40,290,3.5
40,206,5.0
40,36,4.0
40,73,4.0
40,380,3.5
40,325,4.0
40,498,4.5
40,16,4.0
40,47,3.5
40,383,4.5
40,272,3.0
40,111,4.5
40,193,4.0
40,215,5.0
40,233,4.5
40,175,4.0
40,81,5.0
40,190,4.0
40,160,4.5
40,370,4.5
40,167,4.5
40,398,3.5
40,483,2.0
40,291,4.5
40,306,5.0
40,44,4.0
40,453,5.0
40,27,5.0
40,80,5.0
40,387,5.0
40,317,3.0
40,26,4.0
40,42,4.5
40,227,5.0
40,339,4.0
41,249,3.5
41,311,4.5
41,227,3.0
41,213,3.0
41,140,3.5
41,111,3.5
41,387,3.5
41,263,3.5
41,59,4.0
41,177,5.0
41,221,4.0
41,57,3.5
41,146,4.0
41,348,3.0
41,304,4.0
41,250,4.0
41,270,4.0
41,342,2.5
41,158,2.0
41,24,4.5
41,113,3.0
41,203,4.0
41,307,3.5
41,29,4.5
41,4,2.0
41,105,5.0
41,155,2.5
41,485,5.0
41,109,3.0
41,393,4.5
41,71,4.0
41,392,2.5
41,131,4.5
41,149,2.5
41,168,4.5
41,62,4.0
41,255,3.0
41,383,3.5
41,90,1.5
41,67,2.0
41,195,4.5
41,273,3.0
41,361,4.0
41,118,2.5
41,257,4.0
41,287,3.5
41,427,2.5
41,343,5.0
41,413,4.5
41,182,4.0
41,37,4.0
41,204,4.5
41,442,4.5
41,380,3.5
41,22,4.0
41,224,3.0
41,10,4.5
41,236,5.0
41,472,1.5
41,40,2.0
41,161,3.5
41,295,4.0
41,220,3.5
41,294,4.5
42,364,5.0
42,328,1.5
42,214,2.0
42,149,3.5
42,59,3.0
42,208,2.5
42,11,5.0
42,495,4.0
42,167,4.0
42,88,3.0
42,411,3.5
42,486,3.5
42,317,3.0
42,236,5.0
42,426,4.0
42,354,3.5
42,471,4.5
42,186,4.0
42,46,5.0
42,224,5.0
42,433,3.5
42,55,3.5
42,125,2.5
42,302,3.5
42,206,4.5
42,269,5.0
42,41,2.5
42,203,4.5
42,446,4.5
42,159,3.5
42,382,5.0
42,174,1.5
42,114,3.0
42,171,5.0
42,399,4.0
42,87,3.0
42,40,3.0
42,262,3.0
42,325,4.5
42,272,1.5
42,100,5.0
42,464,2.0
42,398,3.5
42,179,4.0
42,180,3.5
42,373,2.5
42,491,4.0
42,420,5.0
42,331,2.5
42,418,3.0
42,76,2.5
42,121,4.0
42,53,3.5
42,75,4.0
42,132,3.5
42,102,5.0
42,89,3.5
42,309,5.0
42,79,3.5
42,390,3.0
42,389,4.0
43,91,5.0
43,488,5.0
43,396,5.0
43,322,3.0
43,253,5.0
43,238,5.0
43,387,4.5
43,289,4.5
43,390,5.0
43,297,5.0
43,230,4.5
43,349,5.0
43,474,5.0
43,452,3.5
43,290,4.0
43,330,3.5
43,326,4.0
43,320,3.0
43,166,5.0
44,78,3.5
44,226,3.0
44,35,4.0
44,241,4.0
44,227,5.0
44,324,2.0
44,156,5.0
44,408,3.5
44,141,5.0
44,303,4.5
44,29,4.0
44,181,5.0
44,260,5.0
44,38,5.0
44,159,5.0
44,237,5.0
44,232,2.0
44,20,5.0
44,30,4.5
44,189,2.5
44,426,3.0
44,147,5.0
44,40,4.5
44,331,4.5
44,443,5.0
44,438,4.0
44,47,4.0
44,315,3.0
44,305,5.0
44,197,5.0
44,298,3.0
44,284,2.5
44,489,3.5
44,406,5.0
44,379,4.5
44,459,5.0
44,22,4.5
44,231,4.5
44,466,5.0
44,415,3.5
44,293,5.0
44,334,4.0
44,97,5.0
44,165,5.0
44,310,4.5
44,244,3.0
44,257,4.5
44,491,3.5
44,32,3.5
44,53,5.0
45,366,2.5
45,44,3.0
45,259,2.5
45,331,2.5
45,89,4.5
45,21,2.0
45,127,2.5
45,363,3.5
45,225,4.0
45,269,4.0
45,268,3.0
45,313,4.5
45,82,4.0
45,187,3.5
45,191,3.5
45,470,2.0
45,145,3.0
45,199,4.0
45,210,3.5
45,397,4.0
45,174,3.0
45,348,2.0
45,307,4.5
45,27,2.5
45,405,3.0
45,324,2.5
45,332,5.0
45,172,5.0
45,34,3.0
45,169,3.5
45,49,4.0
45,286,4.0
45,198,3.5
45,146,4.5
45,130,2.5
45,371,3.0
45,437,3.5
45,337,2.5
45,494,5.0
45,465,2.0
45,309,3.5
45,448,2.5
45,77,3.5
45,171,3.5
45,42,3.5
45,299,4.0
45,340,2.5
45,73,3.5
45,180,2.0
45,159,3.0
45,496,3.5
45,336,4.5
45,358,4.0
46,67,1.0
46,305,4.0
46,363,4.5
46,481,4.5
46,44,3.5
46,159,4.0
46,287,3.5
46,193,3.0
46,330,3.0
46,406,5.0
46,169,4.5
46,417,4.0
46,66,2.5
46,344,4.5
46,360,3.5
46,425,3.5
46,485,5.0
46,379,3.5
46,351,4.0
46,468,4.0
46,270,4.5
46,48,3.5
46,331,4.5
46,217,4.0
46,261,2.5
46,186,3.5
46,10,3.0
46,93,4.5
46,487,3.5
46,110,3.5
46,175,2.0
46,486,5.0
46,393,3.5
46,249,5.0
46,99,4.0
46,116,3.0
46,71,4.0
46,80,5.0
46,40,3.0
46,152,3.5
46,433,4.5
46,404,5.0
46,52,5.0
46,260,5.0
46,395,4.5
46,277,1.5
46,428,3.0
46,453,4.5
46,20,3.0
46,339,3.0
46,173,4.0
46,449,4.5
46,317,3.0
46,68,3.0
46,306,4.0
46,79,4.0
46,84,5.0
46,426,4.5
46,355,1.0
46,320,2.0
47,370,2.5
47,225,3.0
47,23,1.0
47,211,1.5
47,187,1.5
47,347,3.5
47,369,3.5
47,122,1.0
47,497,3.5
47,228,3.0
47,313,3.0
47,146,4.0
47,386,4.0
47,384,1.0
47,402,4.0
47,230,4.0
47,120,1.5
47,274,3.5
47,123,5.0
47,159,2.5
47,495,2.5
47,415,4.5
47,241,3.0
47,463,3.0
47,428,3.0
47,100,4.0
47,189,1.0
47,348,4.0
47,485,5.0
47,293,3.0
47,226,3.0
48,394,3.5
48,145,4.0
48,399,3.0
48,196,4.0
48,258,3.0
48,271,4.0
48,215,2.5
48,495,3.0
48,83,3.5
48,419,3.5
48,103,2.5
48,411,3.5
48,310,4.0
48,71,3.5
48,447,2.0
48,129,4.0
48,27,4.5
48,329,2.0
48,247,3.5
48,448,2.5
48,191,3.5
48,284,3.5
48,479,2.5
48,53,2.5
48,365,1.5
48,434,1.5
48,265,3.0
48,436,4.0
48,64,2.5
48,146,3.5
48,43,5.0
48,391,1.5
48,140,3.5
48,231,2.5
48,464,2.5
48,263,3.5
48,76,3.0
48,426,3.0
48,224,2.0
48,47,3.5
48,485,4.5
48,467,2.5
48,114,2.5
48,453,4.0
48,179,3.5
48,477,4.0
48,14,5.0
48,213,3.5
48,28,1.5
48,203,4.5
48,192,3.5
48,121,2.5
48,198,4.5
48,42,2.0
48,115,2.0
48,15,2.0
48,164,4.0
48,51,5.0
48,430,1.0
48,366,1.5
48,333,2.0
48,172,2.0
48,406,3.5
48,75,4.0
48,20,1.5
48,147,4.0
48,470,2.0
48,425,3.0
48,242,4.0
49,389,3.5
49,362,3.5
49,241,2.5
49,230,4.0
49,316,2.5
49,3,4.0
49,464,3.0
49,41,1.5
49,10,3.5
49,132,2.0
49,111,3.5
49,428,5.0
49,77,4.0
49,281,2.5
49,482,2.5
49,373,3.5
49,312,4.0
49,271,4.0
49,217,3.0
49,57,2.5
49,398,3.0
49,148,4.0
49,122,1.0
49,155,3.0
49,63,2.5
49,25,3.0
49,123,5.0
50,328,3.0
50,407,4.5
50,319,4.5
50,235,5.0
50,33,5.0
50,57,5.0
50,429,3.5
50,464,3.5
50,256,3.5
50,306,5.0
50,275,3.0
50,9,3.5
50,324,3.0
50,264,4.5
50,295,5.0
50,124,3.0
50,368,4.0
50,74,4.0
50,150,3.0
50,220,3.5
50,1,4.0
50,315,5.0
50,181,5.0
50,293,3.0
50,214,2.5
50,96,5.0
50,341,5.0
50,343,3.0
50,44,1.5
50,269,5.0
50,500,5.0
50,185,3.5
50,35,3.0
50,489,1.0
50,270,4.0
50,279,5.0
50,260,5.0
50,403,3.5
50,284,4.0
50,11,4.0
50,200,4.5
50,448,3.5
50,241,3.5
50,23,2.5
50,326,4.5
50,199,5.0
50,192,4.0
50,130,3.0
50,383,3.5
50,183,4.0
50,404,5.0
50,177,5.0
50,376,2.5
50,337,4.0
50,322,4.5
50,54,3.5
50,396,5.0
50,298,3.5
50,377,4.5
50,388,4.5
50,171,4.5
50,69,5.0
50,280,4.5
51,417,3.5
51,330,1.0
51,90,3.0
51,426,4.0
51,399,3.0
51,351,2.5
51,238,4.0
51,357,4.0
51,246,1.0
51,324,2.0
51,94,3.5
51,416,4.5
51,70,3.0
51,33,2.0
51,367,4.0
51,398,2.5
51,484,1.5
51,235,3.5
51,19,3.0
51,151,3.0
51,104,2.0
51,23,3.0
51,406,5.0
51,103,3.5
51,454,1.5
51,22,3.5
51,162,3.0
51,478,3.0
51,159,4.0
51,264,2.5
51,204,4.5
51,418,3.0
51,279,5.0
51,243,4.0
51,130,3.0
51,386,3.0
51,332,5.0
51,98,4.0
51,147,3.5
51,183,5.0
51,442,4.0
51,400,2.5
51,25,2.5
51,444,3.0
51,336,4.0
51,170,4.0
51,140,3.5
51,64,4.5
51,410,4.5
51,189,2.0
51,224,4.0
51,456,3.0
51,205,4.5
52,459,4.5
52,490,4.5
52,198,4.5
52,174,3.0
52,499,3.5
52,96,4.5
52,255,3.5
52,355,3.5
52,189,4.0
52,474,5.0
52,409,5.0
52,266,5.0
52,137,5.0
52,411,4.5
52,43,5.0
52,373,4.0
52,218,5.0
52,41,3.5
52,221,5.0
52,309,4.5
52,422,2.5
52,93,5.0
52,280,5.0
52,151,5.0
52,165,4.5
52,53,5.0
52,168,4.0
52,339,5.0
52,152,5.0
52,157,3.5
52,229,5.0
52,368,5.0
52,219,4.0
52,86,4.5
52,354,4.0
52,228,5.0
52,180,3.0
52,22,5.0
52,446,5.0
52,467,5.0
52,181,5.0
52,315,4.0
52,223,5.0
52,141,5.0
52,328,4.0
52,406,5.0
52,486,4.0
52,30,5.0
52,39,5.0
52,344,4.0
52,327,5.0
52,208,4.0
52,187,4.0
52,263,5.0
52,384,5.0
52,348,5.0
52,82,3.0
52,488,5.0
52,16,5.0
52,74,5.0
52,435,5.0
52,312,5.0
52,401,5.0
52,225,5.0
52,18,5.0
52,65,4.5
53,121,3.5
53,399,5.0
53,331,3.0
53,188,5.0
53,186,4.0
53,197,2.5
53,487,4.5
53,291,2.5
53,17,4.0
53,310,4.5
53,79,4.0
53,348,4.0
53,231,4.5
53,486,3.5
53,190,3.0
53,191,5.0
53,228,5.0
53,391,2.5
54,294,5.0
54,71,4.5
54,272,3.5
54,188,5.0
54,204,5.0
54,161,4.5
54,333,2.0
54,143,5.0
54,128,5.0
54,492,5.0
54,59,5.0
54,14,5.0
54,377,5.0
54,96,4.5
54,256,5.0
54,266,4.0
54,199,5.0
54,468,2.0
54,288,4.0
55,135,3.5
55,397,4.0
55,134,4.5
55,361,5.0
55,229,5.0
55,110,4.5
55,314,3.5
55,147,5.0
55,356,4.0
55,470,3.5
55,252,3.0
55,103,3.0
55,63,4.5
55,70,4.5
55,437,3.0
55,38,5.0
55,232,2.0
55,89,4.5
55,461,4.0
55,366,3.0
55,228,5.0
55,45,3.5
55,415,4.5
55,350,2.5
55,496,3.0
56,342,2.5
56,178,3.0
56,364,4.0
56,34,2.5
56,282,3.5
56,278,4.5
56,149,4.0
56,457,5.0
56,154,4.0
56,436,3.5
56,81,4.0
56,365,2.0
56,475,4.0
56,359,2.0
56,327,3.5
56,90,3.5
56,407,4.0
56,186,4.0
56,261,2.5
56,115,2.0
56,63,3.0
56,103,3.5
56,406,3.5
56,72,5.0
56,122,1.0
56,405,3.5
56,253,5.0
56,14,4.0
56,185,5.0
56,284,4.0
56,294,3.5
56,189,2.0
56,240,2.0
56,412,2.5
56,283,4.0
56,67,3.0
56,314,3.0
56,453,4.0
56,45,3.0
56,159,5.0
56,204,4.5
56,368,5.0
56,369,5.0
56,246,3.5
56,270,4.0
56,211,3.0
56,394,2.5
56,210,3.0
56,422,3.0
56,295,4.0
57,65,3.0
57,498,4.0
57,163,4.0
57,329,3.0
57,38,5.0
57,231,2.0
57,239,1.5
57,349,3.0
57,265,5.0
57,177,3.5
57,66,3.5
57,450,2.5
57,425,5.0
57,400,4.0
57,283,5.0
57,328,2.0
57,301,4.5
57,94,2.0
57,394,4.5
58,222,3.0
58,258,2.5
58,467,2.5
58,445,1.5
58,29,3.0
58,426,2.5
58,64,3.0
58,266,3.5
58,79,3.0
58,156,3.5
58,85,4.0
58,83,3.0
58,166,2.5
58,479,3.0
58,364,5.0
58,116,4.0
58,178,2.5
58,486,4.0
58,482,2.5
58,459,4.0
58,146,3.5
58,434,2.0
58,41,1.5
58,129,2.0
58,101,3.5
58,326,4.0
59,141,4.5
59,65,1.5
59,321,2.5
59,156,3.5
59,315,2.5
59,274,2.5
59,48,3.5
59,258,3.5
59,329,3.5
59,87,1.0
59,304,1.0
59,483,2.5
59,298,3.0
59,79,2.0
59,88,3.5
59,338,3.5
59,320,3.5
59,369,3.5
59,462,4.0
59,310,4.0
59,173,2.0
59,432,4.0
59,474,4.5
59,289,4.5
59,22,5.0
59,423,1.0
59,443,5.0
59,15,2.5
59,42,3.5
59,24,4.0
59,486,3.5
59,395,4.0
59,296,4.0
59,136,2.0
59,334,4.0
59,108,3.5
59,393,3.0
59,293,3.5
59,214,3.5
59,317,2.5
59,328,3.0
59,16,3.5
59,255,4.0
59,456,4.5
59,322,4.5
59,280,4.5
59,149,4.0
59,490,4.0
59,155,4.5
59,248,3.0
59,126,5.0
59,413,3.5
59,414,4.0
59,351,3.0
59,208,3.0
59,153,4.0
59,233,4.0
59,38,5.0
59,353,5.0
59,31,4.0
59,81,4.0
59,226,3.0
59,213,5.0
59,238,5.0
59,105,5.0
59,175,2.5
59,311,3.5
59,74,3.0
59,161,3.0
59,442,4.5
59,368,3.0
59,164,3.5
59,376,2.5
59,441,5.0
59,177,3.0
59,500,4.0
59,205,2.0
59,67,2.0
59,390,2.5
59,190,4.5
60,288,4.5
60,55,5.0
60,164,3.0
60,124,5.0
60,239,5.0
60,63,4.0
60,137,5.0
60,231,2.5
60,127,3.0
60,73,3.5
60,50,3.0
60,26,3.5
60,149,5.0
60,485,5.0
60,197,4.5
60,443,4.5
60,316,2.0
60,215,4.5
60,128,3.5
60,493,4.0
60,444,2.5
60,462,5.0
60,82,4.5
60,417,5.0
60,168,5.0
60,479,3.5
60,296,4.5
60,370,4.5
60,161,4.0
60,98,5.0
60,391,3.5
60,256,4.5
60,264,2.5
60,240,3.0
60,451,3.5
60,158,4.0
60,255,3.0
60,12,5.0
60,47,5.0
60,484,4.0
60,202,4.0
60,259,4.5
60,235,4.0
60,495,4.5
60,111,5.0
60,299,3.0
60,181,5.0
60,25,4.0
60,145,3.5
60,254,3.0
60,306,4.5
60,452,5.0
60,432,4.5
60,335,3.5
60,345,4.0
60,241,3.0
60,147,5.0
60,275,3.5
60,5,5.0
60,434,4.0
60,56,2.5
60,221,3.5
60,69,4.5
60,136,4.5
60,373,3.0
60,188,2.0
60,392,3.0
60,207,4.5
60,24,5.0
60,206,4.0
60,27,4.0
60,292,5.0
60,100,3.0
60,186,3.5
60,284,4.5
61,38,4.5
61,198,4.5
61,259,2.5
61,231,2.5
61,392,3.5
61,282,3.0
61,144,4.5
61,423,3.0
61,320,3.0
61,349,5.0
61,313,3.5
61,61,3.5
61,66,5.0
61,500,5.0
61,50,3.0
61,202,4.0
61,192,4.5
61,407,2.5
61,174,4.0
61,286,3.5
61,481,4.5
61,188,5.0
61,387,3.5
61,74,4.0
61,102,4.5
61,309,4.0
61,261,4.5
61,206,3.5
61,257,4.0
61,21,4.0
61,24,3.5
61,20,4.0
61,71,5.0
61,366,2.5
61,171,3.5
61,412,2.5
61,243,3.0
61,266,4.0
61,234,5.0
61,77,4.0
61,311,4.5
61,458,5.0
61,264,3.0
61,72,5.0
61,168,4.5
61,477,5.0
62,84,5.0
62,202,4.0
62,316,3.0
62,379,3.5
62,432,3.0
62,154,5.0
62,304,3.0
62,173,2.0
62,260,2.5
62,425,3.5
62,261,3.0
62,273,2.0
62,251,3.5
62,363,2.0
62,289,4.0
62,244,1.0
62,418,3.5
62,9,3.5
62,189,2.5
62,170,3.5
62,345,4.0
62,57,4.0
62,214,3.0
62,299,3.0
62,158,3.5
62,408,3.0
62,461,3.5
62,372,5.0
62,447,5.0
62,353,3.5
62,323,3.5
62,14,2.5
62,306,4.5
62,243,4.0
62,136,1.5
62,496,2.0
62,336,4.0
62,401,2.5
62,498,2.0
62,398,3.5
62,297,4.5
62,296,3.5
62,117,1.0
62,370,4.5
62,27,5.0
62,246,2.5
62,88,3.0
62,269,4.5
62,318,3.0
62,397,3.0
63,76,2.0
63,421,5.0
63,349,5.0
63,125,3.5
63,17,3.5
63,294,4.5
63,486,3.0
63,359,4.5
63,57,4.0
63,98,5.0
63,10,5.0
63,226,3.5
63,161,4.5
63,215,4.5
63,78,4.5
63,212,2.5
63,354,5.0
63,105,4.0
63,211,3.5
63,257,4.5
63,397,3.5
63,314,3.5
63,472,3.0
63,242,3.5
63,447,5.0
63,435,4.0
63,377,2.0
63,373,4.0
63,32,3.0
63,362,3.5
63,71,4.0
63,266,4.0
63,107,5.0
63,288,4.5
63,167,4.0
63,340,3.5
63,245,4.5
63,270,3.5
63,193,3.0
63,490,3.5
63,89,4.0
63,236,5.0
63,468,4.0
63,273,2.5
63,176,4.5
63,280,5.0
63,182,3.0
63,347,5.0
63,396,4.0
63,445,3.0
63,370,3.0
63,330,2.5
63,412,4.0
63,355,3.5
63,136,4.5
63,313,5.0
63,248,3.5
63,99,4.5
64,143,5.0
64,286,2.5
64,153,5.0
64,116,5.0
64,483,4.5
64,499,2.5
64,395,5.0
64,148,5.0
64,361,3.5
64,107,2.0
64,354,3.0
64,251,3.0
64,163,1.5
64,246,2.5
64,179,4.5
64,287,3.0
64,479,3.5
64,408,3.5
64,370,4.5
64,141,3.0
64,63,3.0
64,294,3.5
64,347,4.0
64,279,5.0
64,195,3.0
64,459,4.5
64,203,3.5
64,420,5.0
64,177,5.0
64,489,3.0
64,396,5.0
64,412,1.0
64,75,3.5
64,149,2.5
64,22,4.5
64,490,3.0
64,366,3.0
64,41,3.5
64,178,3.5
64,474,4.5
64,227,3.5
65,383,5.0
65,246,3.5
65,110,4.0
65,104,3.5
65,424,1.5
65,276,2.5
65,139,3.5
65,478,2.0
65,288,3.5
65,357,4.5
65,140,2.5
65,71,4.5
65,56,3.5
65,316,2.5
65,380,5.0
65,301,3.0
65,123,4.5
65,125,3.0
65,26,4.0
65,343,4.0
65,464,2.0
65,272,3.5
65,116,2.5
65,327,4.5
65,120,3.0
65,27,4.0
65,52,4.5
65,212,4.0
65,170,4.5
65,368,3.0
65,242,2.5
65,349,5.0
65,395,5.0
65,3,3.5
65,494,4.5
65,282,2.5
65,476,4.0
65,81,5.0
65,209,5.0
65,335,3.5
65,479,3.0
65,451,3.0
66,245,5.0
66,334,3.5
66,103,5.0
66,388,5.0
66,494,4.5
66,148,5.0
66,165,5.0
66,147,5.0
66,331,4.0
66,31,4.5
66,465,3.0
66,394,4.0
66,46,2.5
66,294,5.0
66,119,3.0
66,274,5.0
66,379,4.0
66,371,3.5
66,436,4.5
66,480,4.0
66,20,5.0
66,468,2.0
66,472,4.0
66,90,4.5
66,214,2.5
66,452,2.5
66,429,5.0
66,91,4.0
66,479,3.0
66,471,5.0
66,19,4.5
66,204,4.5
66,404,5.0
66,254,2.5
66,96,5.0
66,384,4.0
66,493,4.0
66,447,5.0
66,475,5.0
66,149,4.0
66,449,4.0
66,5,5.0
66,153,5.0
66,291,3.5
66,309,4.5
66,55,5.0
66,476,3.5
66,172,2.5
66,146,5.0
66,233,5.0
66,329,4.5
66,279,4.5
66,269,4.0
66,253,5.0
66,456,5.0
66,481,4.5
66,69,5.0
66,259,4.0
66,240,3.0
66,140,5.0
66,99,5.0
66,415,3.5
66,58,5.0
66,170,5.0
66,84,5.0
66,375,4.0
66,235,3.5
66,332,5.0
66,132,4.0
66,368,5.0
67,8,4.0
67,378,3.5
67,173,5.0
67,405,3.5
67,152,5.0
67,291,4.5
67,346,4.0
67,388,5.0
67,99,4.5
67,90,4.0
67,313,4.0
67,439,4.5
67,328,3.5
67,460,3.5
67,208,3.0
67,424,4.0
67,219,2.0
67,264,4.5
67,168,3.5
67,45,3.0
67,206,3.0
67,343,3.0
67,49,3.5
67,95,2.0
67,72,5.0
67,245,4.5
67,166,4.0
67,480,4.5
67,128,5.0
67,4,3.5
67,134,4.0
67,197,5.0
67,121,5.0
68,386,2.0
68,137,3.0
68,489,1.0
68,169,3.5
68,155,2.0
68,299,4.5
68,371,3.5
68,294,3.5
68,6,3.5
68,134,4.5
68,335,3.0
68,185,2.5
68,355,2.0
68,121,3.5
68,32,3.0
68,342,1.5
68,61,2.0
68,239,3.0
68,158,2.5
68,82,4.0
68,208,1.0
68,352,4.0
68,258,4.0
68,473,5.0
68,459,3.0
68,455,4.5
68,361,4.0
68,395,4.0
68,160,2.5
68,354,4.0
68,328,1.0
68,470,3.0
68,482,3.5
68,152,3.0
68,189,3.0
68,315,2.0
68,114,2.0
68,113,4.0
68,491,2.5
68,69,3.5
68,245,3.5
68,79,4.5
68,233,3.0
68,383,2.5
68,311,2.5
68,192,2.5
68,213,4.0
68,360,3.0
68,282,3.0
68,468,1.5
68,242,3.5
68,388,4.0
68,276,4.0
68,411,4.0
68,341,3.0
68,423,2.0
68,112,3.5
68,391,2.0
68,127,2.5
68,349,5.0
68,387,4.0
68,306,4.0
68,448,2.0
68,404,3.0
68,42,3.0
68,270,3.0
68,229,2.5
69,361,5.0
69,186,4.0
69,40,2.5
69,470,3.5
69,289,3.5
69,58,4.0
69,32,3.5
69,425,3.5
69,281,3.0
69,463,3.0
69,259,4.0
69,104,2.0
69,294,5.0
69,275,4.5
69,77,3.5
69,85,3.5
69,168,3.0
69,438,5.0
69,267,5.0
69,227,5.0
69,60,5.0
69,349,5.0
69,106,3.5
69,368,3.5
69,299,3.5
69,251,2.5
69,47,3.5
69,461,3.0
69,262,3.0
69,229,4.0
69,415,3.5
69,29,3.5
69,233,3.0
69,68,4.5
69,263,2.5
69,213,5.0
69,234,5.0
69,30,3.5
69,287,1.5
69,237,4.5
69,345,3.0
69,414,4.0
69,158,3.0
69,371,4.5
69,12,4.0
69,203,4.0
69,131,3.5
69,419,3.5
69,2,4.0
69,382,4.0
69,112,3.0
69,297,5.0
69,38,5.0
69,24,5.0
69,217,4.0
69,177,4.0
69,359,2.5
69,33,5.0
69,278,4.0
69,31,3.5
69,479,3.5
69,458,4.5
69,36,2.5
69,242,4.0
69,17,3.5
69,147,5.0
69,210,3.0
69,93,5.0
69,394,3.5
69,70,5.0
69,393,3.0
69,329,4.5
69,374,4.0
69,331,3.0
69,494,5.0
69,216,5.0
69,192,2.0
70,230,2.5
70,446,4.0
70,470,5.0
70,465,3.0
70,194,3.5
70,193,4.0
70,42,5.0
70,350,1.5
70,494,4.5
70,339,5.0
70,448,5.0
70,277,3.0
70,69,4.0
70,335,5.0
70,441,5.0
70,179,5.0
70,61,3.0
70,92,4.0
70,276,3.5
70,202,4.5
70,271,5.0
70,66,5.0
70,373,3.0
70,115,3.5
70,428,4.0
70,2,5.0
70,388,5.0
70,12,2.5
70,153,4.5
70,238,4.0
70,345,2.0
70,369,5.0
70,279,5.0
70,218,3.0
70,273,2.5
70,195,4.0
70,422,2.5
70,118,3.5
70,127,2.5
70,236,5.0
70,178,3.0
70,80,3.5
70,142,5.0
70,97,5.0
